,고객ID,최초거래일,마지막거래일,거래횟수,결제금액,평균거래주기(일),평균거래주기(월),최근구매일경과일,recency,frequency,monetary,score
375,USER_0375,2019-08-21,2019-09-04,18,3170.94,0.8235294117647058,0.027450980392156862,119,0.6758241758241759,0.051987767584097865,0.04339315280020147,27.0
376,USER_0376,2019-06-28,2019-11-27,40,11403.185,3.8974358974358974,0.12991452991452992,35,0.9065934065934066,0.11926605504587155,0.15608039497181272,41.0
377,USER_0377,2019-12-20,2019-12-20,16,2985.479,0.0,0.0,12,0.9697802197802198,0.045871559633027525,0.04085446637622001,37.0
378,USER_0378,2019-12-15,2019-12-15,3,302.917,0.0,0.0,17,0.9560439560439561,0.006116207951070337,0.004134165445627957,34.0
379,USER_0379,2019-06-22,2019-06-22,10,902.0609999999999,0.0,0.0,193,0.4725274725274725,0.027522935779816512,0.012335559478928454,18.0
380,USER_0380,2019-03-23,2019-03-23,5,1011.0,0.0,0.0,284,0.2225274725274724,0.012232415902140673,0.013826773051281216,9.0
381,USER_0381,2019-12-04,2019-12-04,7,1962.762,0.0,0.0,28,0.9258241758241759,0.018348623853211007,0.026854985280598622,34.0
382,USER_0382,2019-09-14,2019-09-14,1,24.499999999999996,,,109,0.7032967032967032,0.0,0.0003230490486191829,25.0
383,USER_0383,2019-06-13,2019-11-03,8,1310.699,20.428571428571427,0.6809523809523809,59,0.8406593406593407,0.021406727828746176,0.017929208509845647,31.0
384,USER_0384,2019-12-13,2019-12-13,6,699.489,0.0,0.0,19,0.9505494505494505,0.015290519877675842,0.009562648806179085,34.0
385,USER_0385,2019-09-15,2019-09-15,2,288.685,0.0,0.0,108,0.706043956043956,0.0030581039755351682,0.003939350443087779,25.0
386,USER_0386,2019-10-18,2019-10-18,8,619.3820000000001,0.0,0.0,75,0.7967032967032966,0.021406727828746176,0.008466102613902099,29.0
387,USER_0387,2019-12-26,2019-12-27,14,2787.149,0.07692307692307693,0.002564102564102564,5,0.989010989010989,0.039755351681957186,0.03813962240110804,37.0
388,USER_0388,2019-07-14,2019-07-14,3,320.575,0.0,0.0,171,0.5329670329670328,0.006116207951070337,0.004375877314293954,19.0
389,USER_0389,2019-09-13,2019-10-05,2,2656.43,22.0,0.7333333333333333,88,0.760989010989011,0.0030581039755351682,0.036350272884733,28.0
390,USER_0390,2019-12-06,2019-12-12,10,1156.373,0.6666666666666666,0.02222222222222222,20,0.9478021978021978,0.027522935779816512,0.015816714125218356,35.0
391,USER_0391,2019-01-17,2019-02-09,9,869.867,2.875,0.09583333333333334,326,0.1071428571428571,0.024464831804281346,0.011894871297943454,5.0
392,USER_0392,2019-05-22,2019-05-22,2,127.02000000000001,0.0,0.0,224,0.3873626373626373,0.0030581039755351682,0.0017263960174513288,14.0
393,USER_0393,2019-07-13,2019-07-13,1,7.2,,,172,0.5302197802197801,0.0,8.62376697585107e-05,19.0
394,USER_0394,2019-01-29,2019-01-29,4,448.97,0.0,0.0,337,0.07692307692307687,0.009174311926605505,0.006133414712491412,3.0
395,USER_0395,2019-05-10,2019-05-10,7,948.1080000000001,0.0,0.0,236,0.35439560439560436,0.018348623853211007,0.012965874713749112,14.0
396,USER_0396,2019-03-19,2019-12-26,16,3595.711,18.8,0.6266666666666667,6,0.9862637362637363,0.045871559633027525,0.04920763870829549,38.0
397,USER_0397,2019-04-21,2019-10-04,18,2552.092,9.764705882352942,0.3254901960784314,89,0.7582417582417582,0.051987767584097865,0.034922040188341975,30.0
398,USER_0398,2019-04-17,2019-09-11,30,3912.252,5.068965517241379,0.1689655172413793,112,0.695054945054945,0.08868501529051988,0.05354061620401434,29.0
399,USER_0399,2019-03-28,2019-09-13,18,8805.803,9.941176470588236,0.33137254901960783,110,0.7005494505494505,0.051987767584097865,0.12052608209043177,31.0
400,USER_0400,2019-04-08,2019-09-18,4,102.166,54.333333333333336,1.8111111111111111,105,0.7142857142857142,0.009174311926605505,0.001386181565994499,25.0
401,USER_0401,2019-08-27,2019-08-27,3,342.332,0.0,0.0,127,0.6538461538461537,0.006116207951070337,0.00467369842237902,23.0
402,USER_0402,2019-05-13,2019-10-03,20,2894.688,7.526315789473684,0.25087719298245614,90,0.7554945054945055,0.0581039755351682,0.039611672046847804,30.0
403,USER_0403,2019-01-09,2019-01-09,6,938.213,0.0,0.0,357,0.0219780219780219,0.015290519877675842,0.012830426818152213,2.0
404,USER_0404,2019-12-02,2019-12-02,4,503.46899999999994,0.0,0.0,30,0.9203296703296703,0.009174311926605505,0.006879425309978565,33.0
405,USER_0405,2019-06-27,2019-06-27,16,1352.853,0.0,0.0,188,0.4862637362637362,0.045871559633027525,0.018506234340163148,19.0
406,USER_0406,2019-04-09,2019-04-10,17,4122.771,0.0625,0.0020833333333333333,266,0.2719780219780219,0.04892966360856269,0.05642230953733052,13.0
407,USER_0407,2019-01-29,2019-09-25,21,2794.652,11.95,0.3983333333333333,98,0.7335164835164835,0.06116207951070337,0.03824232735923473,29.0
408,USER_0408,2019-03-29,2019-07-14,19,3922.47,5.944444444444445,0.19814814814814816,171,0.5329670329670328,0.05504587155963303,0.053680485491251234,22.0
409,USER_0409,2019-04-27,2019-04-27,16,1234.526,0.0,0.0,249,0.31868131868131866,0.045871559633027525,0.016886512951351195,13.0
410,USER_0410,2019-08-24,2019-11-22,38,7086.414,2.4324324324324325,0.08108108108108109,40,0.8928571428571428,0.11314984709480122,0.09699019307957209,39.0
411,USER_0411,2019-12-16,2019-12-17,45,6975.1849999999995,0.022727272727272728,0.0007575757575757576,15,0.9615384615384616,0.13455657492354742,0.09546763279868806,42.0
412,USER_0412,2019-01-04,2019-07-26,4,107.21100000000001,67.66666666666667,2.2555555555555555,159,0.5659340659340659,0.009174311926605505,0.0014552401443963545,20.0
413,USER_0413,2019-01-17,2019-08-01,4,242.585,65.33333333333333,2.1777777777777776,153,0.5824175824175823,0.009174311926605505,0.0033083097167596284,21.0
414,USER_0414,2019-10-28,2019-10-29,57,10899.85,0.017857142857142856,0.0005952380952380952,64,0.8269230769230769,0.17125382262996944,0.14919048425627307,40.0
415,USER_0415,2019-04-03,2019-11-21,24,3649.444,10.08695652173913,0.33623188405797105,41,0.8901098901098901,0.07033639143730887,0.049943163900221535,35.0
416,USER_0416,2019-05-25,2019-05-31,23,2891.656,0.2727272727272727,0.00909090909090909,215,0.41208791208791207,0.0672782874617737,0.039570168457211646,18.0
417,USER_0417,2019-01-21,2019-10-28,25,3636.6,11.666666666666666,0.3888888888888889,65,0.8241758241758241,0.07339449541284403,0.049767348562066244,33.0
418,USER_0418,2019-05-02,2019-09-28,33,4723.884,4.65625,0.15520833333333334,95,0.7417582417582418,0.09785932721712538,0.06465065626456029,32.0
419,USER_0419,2019-10-11,2019-10-11,10,2028.159,0.0,0.0,82,0.7774725274725275,0.027522935779816512,0.027750173358248992,29.0
420,USER_0420,2019-01-09,2019-01-09,3,1195.675,0.0,0.0,357,0.0219780219780219,0.006116207951070337,0.01635470029932137,2.0
421,USER_0421,2019-03-02,2019-03-02,24,4789.059,0.0,0.0,305,0.1648351648351648,0.07033639143730887,0.0655428054909906,11.0
422,USER_0422,2019-04-25,2019-04-25,19,2316.107,0.0,0.0,251,0.3131868131868131,0.05504587155963303,0.031691755029935285,14.0
423,USER_0423,2019-02-03,2019-07-10,44,6413.971,3.6511627906976742,0.12170542635658914,175,0.5219780219780219,0.13149847094801223,0.08778544429140983,26.0
424,USER_0424,2019-03-09,2019-12-18,73,10959.683,3.9444444444444446,0.13148148148148148,14,0.9642857142857143,0.22018348623853212,0.15000950941415575,47.0
425,USER_0425,2019-10-03,2019-10-03,51,8910.541,0.0,0.0,90,0.7554945054945055,0.15290519877675843,0.1219597901944265,36.0
426,USER_0426,2019-09-20,2019-09-20,1,13.2,,,103,0.7197802197802197,0.0,0.00016836878381423515,25.0
427,USER_0427,2019-01-17,2019-10-04,26,2662.386,10.4,0.3466666666666667,89,0.7582417582417582,0.0764525993883792,0.03643180170395232,31.0
428,USER_0428,2019-07-06,2019-09-04,34,5931.367,1.8181818181818181,0.0606060606060606,119,0.6758241758241759,0.10091743119266054,0.0811793102634517,30.0
429,USER_0429,2019-09-11,2019-09-11,1,113.47299999999998,,,112,0.695054945054945,0.0,0.0015409576504325118,24.0
430,USER_0430,2019-04-30,2019-07-07,9,1002.813,8.5,0.2833333333333333,178,0.5137362637362637,0.024464831804281346,0.01371470514615218,19.0
431,USER_0431,2019-07-06,2019-12-05,7,517.189,25.333333333333332,0.8444444444444444,27,0.9285714285714286,0.018348623853211007,0.007067231790785989,33.0
432,USER_0432,2019-08-27,2019-08-27,5,966.582,0.0,0.0,127,0.6538461538461537,0.012232415902140673,0.013218756413926688,24.0
433,USER_0433,2019-07-08,2019-07-08,1,15.19,,,177,0.5164835164835164,0.0,0.0001956089366427171,18.0
434,USER_0434,2019-12-12,2019-12-12,13,2004.087,0.0,0.0,20,0.9478021978021978,0.03669724770642202,0.027420663328657426,35.0
435,USER_0435,2019-10-17,2019-10-17,41,10334.744,0.0,0.0,76,0.7939560439560439,0.12232415902140671,0.1414550200330107,37.0
436,USER_0436,2019-11-17,2019-12-18,11,1840.362,3.1,0.10333333333333333,14,0.9642857142857143,0.030581039755351678,0.025179510553861844,36.0
437,USER_0437,2019-01-17,2019-09-09,36,4818.219,6.714285714285714,0.22380952380952382,114,0.6895604395604396,0.10703363914373089,0.06594196270530142,30.0
438,USER_0438,2019-01-15,2019-01-15,21,3448.058,0.0,0.0,351,0.038461538461538325,0.06116207951070337,0.047186487811017176,5.0
439,USER_0439,2019-06-28,2019-11-16,31,9807.998,4.7,0.15666666666666668,46,0.8763736263736264,0.09174311926605504,0.13424464739894457,39.0
440,USER_0440,2019-06-03,2019-06-03,6,628.313,0.0,0.0,212,0.4203296703296703,0.015290519877675842,0.008588354777174043,16.0
441,USER_0441,2019-01-29,2019-12-18,43,7312.548,7.690476190476191,0.2563492063492064,14,0.9642857142857143,0.12844036697247707,0.10008563263721829,42.0
442,USER_0442,2019-05-04,2019-05-04,22,2249.594,0.0,0.0,242,0.3379120879120878,0.06422018348623852,0.030781290565070552,15.0
443,USER_0443,2019-02-23,2019-02-23,13,2361.224,0.0,0.0,312,0.14560439560439553,0.03669724770642202,0.032309339942077304,8.0
444,USER_0444,2019-08-25,2019-08-25,7,1090.26,0.0,0.0,129,0.6483516483516483,0.018348623853211007,0.014911725067957337,24.0
445,USER_0445,2019-08-31,2019-10-05,7,1600.531,5.833333333333333,0.19444444444444445,88,0.760989010989011,0.018348623853211007,0.021896579351345435,28.0
446,USER_0446,2019-03-20,2019-09-09,8,386.043,24.714285714285715,0.8238095238095239,114,0.6895604395604396,0.021406727828746176,0.005272037276793982,25.0
447,USER_0447,2019-01-23,2019-12-16,41,20127.613999999998,8.175,0.2725,16,0.9587912087912088,0.12232415902140671,0.2755049071834911,48.0
448,USER_0448,2019-08-24,2019-08-24,1,98.4,,,130,0.6456043956043955,0.0,0.0013346306034055229,23.0
449,USER_0449,2019-12-13,2019-12-13,8,1157.921,0.0,0.0,19,0.9505494505494505,0.021406727828746176,0.015837903952644734,35.0
450,USER_0450,2019-03-06,2019-10-26,26,4482.92,9.36,0.312,67,0.8186813186813187,0.0764525993883792,0.06135221597000637,34.0
451,USER_0451,2019-12-27,2019-12-27,20,3766.374,0.0,0.0,5,0.989010989010989,0.0581039755351682,0.05154376242797751,38.0
452,USER_0452,2019-06-08,2019-06-08,3,318.366,0.0,0.0,207,0.43406593406593397,0.006116207951070337,0.004345639375802438,16.0
453,USER_0453,2019-04-17,2019-04-17,9,1450.317,0.0,0.0,259,0.2912087912087912,0.024464831804281346,0.019840372156884334,12.0
454,USER_0454,2019-05-22,2019-05-22,1,298.0,,,224,0.3873626373626373,0.0,0.004066858997659291,14.0
455,USER_0455,2019-08-19,2019-08-19,8,2200.054,0.0,0.0,135,0.6318681318681318,0.021406727828746176,0.03010316133335045,24.0
456,USER_0456,2019-02-04,2019-07-18,17,3136.058,10.25,0.3416666666666667,167,0.5439560439560439,0.04892966360856269,0.04291566988011951,22.0
457,USER_0457,2019-01-31,2019-01-31,2,61.025000000000006,0.0,0.0,335,0.08241758241758235,0.0030581039755351682,0.0008230222054334057,3.0
458,USER_0458,2019-03-18,2019-11-21,30,2813.674,8.551724137931034,0.2850574712643678,41,0.8901098901098901,0.08868501529051988,0.038502710367829394,36.0
459,USER_0459,2019-04-05,2019-12-09,11,816.343,24.8,0.8266666666666667,23,0.9395604395604396,0.030581039755351678,0.011162207006490356,34.0
460,USER_0460,2019-06-22,2019-06-22,9,885.756,0.0,0.0,193,0.4725274725274725,0.024464831804281346,0.012112368176482024,18.0
461,USER_0461,2019-07-19,2019-07-19,10,1718.862,0.0,0.0,166,0.5467032967032966,0.027522935779816512,0.023516355494233424,21.0
462,USER_0462,2019-10-09,2019-10-10,22,3624.477,0.047619047619047616,0.0015873015873015873,83,0.7747252747252746,0.06422018348623852,0.049601402646116656,31.0
463,USER_0463,2019-08-14,2019-11-20,12,1640.74,8.909090909090908,0.29696969696969694,42,0.8873626373626373,0.033639143730886854,0.022446981012189872,33.0
464,USER_0464,2019-10-31,2019-12-11,12,1798.97,3.727272727272727,0.12424242424242424,21,0.945054945054945,0.033639143730886854,0.02461291537502942,35.0
465,USER_0465,2019-01-31,2019-01-31,3,253.85,0.0,0.0,335,0.08241758241758235,0.006116207951070337,0.0034625108833992507,3.0
466,USER_0466,2019-01-09,2019-01-09,6,675.781,0.0,0.0,357,0.0219780219780219,0.015290519877675842,0.009238121397506897,2.0
467,USER_0467,2019-09-12,2019-09-12,5,794.9259999999999,0.0,0.0,111,0.6978021978021978,0.012232415902140673,0.010869039994868447,25.0
468,USER_0468,2019-11-12,2019-11-12,3,462.232,0.0,0.0,50,0.8653846153846154,0.006116207951070337,0.006314951851592581,31.0
469,USER_0469,2019-09-14,2019-09-14,5,873.34,0.0,0.0,109,0.7032967032967032,0.012232415902140673,0.011942411524462711,25.0
470,USER_0470,2019-04-10,2019-10-31,14,3357.381,15.692307692307692,0.5230769230769231,62,0.8324175824175823,0.039755351681957186,0.045945253972812024,32.0
471,USER_0471,2019-10-27,2019-10-27,1,200.25,,,66,0.8214285714285714,0.0,0.0027288062645014458,29.0
472,USER_0472,2019-04-27,2019-04-27,15,2870.55,0.0,0.0,249,0.31868131868131866,0.04281345565749236,0.03928125857500163,14.0
473,USER_0473,2019-10-19,2019-10-19,18,3735.403,0.0,0.0,74,0.7994505494505494,0.051987767584097865,0.05111981530574087,32.0
474,USER_0474,2019-07-27,2019-07-27,10,1084.736,0.0,0.0,158,0.5686813186813187,0.027522935779816512,0.014836109688950034,21.0
475,USER_0475,2019-01-30,2019-01-30,1,15.876,,,336,0.07967032967032961,0.0,0.00020499926068308827,3.0
476,USER_0476,2019-08-22,2019-08-22,11,1362.07,0.0,0.0,132,0.6401098901098901,0.030581039755351678,0.01863240141987175,24.0
477,USER_0477,2019-03-21,2019-03-21,8,924.2560000000001,0.0,0.0,286,0.21703296703296693,0.021406727828746176,0.01263937615833959,9.0
478,USER_0478,2019-05-12,2019-11-12,12,2877.924,16.727272727272727,0.5575757575757575,50,0.8653846153846154,0.033639143730886854,0.03938219771417611,33.0
479,USER_0479,2019-09-14,2019-09-14,3,406.84000000000003,0.0,0.0,109,0.7032967032967032,0.006116207951070337,0.005556717406630133,25.0
480,USER_0480,2019-03-04,2019-03-04,5,882.871,0.0,0.0,303,0.17032967032967028,0.012232415902140673,0.01207287679914023,7.0
481,USER_0481,2019-08-18,2019-08-18,2,213.0,0.0,0.0,136,0.6291208791208791,0.0030581039755351682,0.00290333488186986,22.0
482,USER_0482,2019-05-26,2019-11-29,99,12623.58,1.9081632653061225,0.06360544217687075,33,0.9120879120879121,0.2996941896024465,0.17278579512815204,49.0
483,USER_0483,2019-04-05,2019-11-11,20,2969.6169999999997,11.578947368421053,0.3859649122807018,51,0.8626373626373627,0.0581039755351682,0.0406373390876947,34.0
484,USER_0484,2019-01-04,2019-09-23,36,7041.304,7.485714285714286,0.24952380952380954,100,0.728021978021978,0.10703363914373089,0.09637270398706313,33.0
485,USER_0485,2019-06-17,2019-12-15,7,702.923,30.166666666666668,1.0055555555555555,17,0.9560439560439561,0.018348623853211007,0.009609655180456977,34.0
486,USER_0486,2019-07-31,2019-12-12,9,3077.619,16.75,0.5583333333333333,20,0.9478021978021978,0.024464831804281346,0.04211572651773576,36.0
487,USER_0487,2019-08-16,2019-10-01,17,2610.832,2.875,0.09583333333333334,92,0.75,0.04892966360856269,0.03572610379494751,29.0
488,USER_0488,2019-08-14,2019-08-14,16,1945.8500000000001,0.0,0.0,140,0.6181318681318682,0.045871559633027525,0.026623485047113555,24.0
489,USER_0489,2019-09-01,2019-09-02,31,3858.308,0.03333333333333333,0.0011111111111111111,121,0.6703296703296703,0.09174311926605504,0.05280220273457734,29.0
490,USER_0490,2019-06-21,2019-10-13,17,2786.113,7.125,0.2375,80,0.782967032967033,0.04892966360856269,0.03812544109541442,30.0
491,USER_0491,2019-10-26,2019-11-03,12,1547.417,0.7272727272727273,0.024242424242424242,59,0.8406593406593407,0.033639143730886854,0.02116952735268614,31.0
492,USER_0492,2019-03-06,2019-06-22,13,1132.09,9.0,0.3,193,0.4725274725274725,0.03669724770642202,0.015484315818115827,18.0
493,USER_0493,2019-04-13,2019-04-13,8,1228.705,0.0,0.0,263,0.2802197802197801,0.021406727828746176,0.01680683208219813,11.0
494,USER_0494,2019-10-12,2019-10-12,8,1409.2,0.0,0.0,81,0.7802197802197802,0.021406727828746176,0.019277541320779464,29.0
495,USER_0495,2019-06-20,2019-06-20,1,132.713,,,195,0.46703296703296693,0.0,0.0018043247561712018,16.0
496,USER_0496,2019-01-18,2019-04-09,10,1466.903,9.0,0.3,267,0.26923076923076916,0.027522935779816512,0.020067409933172374,11.0
497,USER_0497,2019-10-23,2019-10-23,1,596.29,,,70,0.8104395604395604,0.0,0.008150007332939633,29.0
498,USER_0498,2019-01-20,2019-01-20,21,3355.159,0.0,0.0,346,0.05219780219780212,0.06116207951070337,0.04591483808357339,6.0
499,USER_0499,2019-01-30,2019-08-11,34,3395.724,5.848484848484849,0.19494949494949496,143,0.6098901098901098,0.10091743119266054,0.046470112857185136,27.0
500,USER_0500,2019-02-08,2019-02-08,24,4032.706,0.0,0.0,327,0.10439560439560436,0.07033639143730887,0.05518945307275905,8.0
501,USER_0501,2019-06-02,2019-11-21,12,1683.633,15.636363636363637,0.5212121212121212,41,0.8901098901098901,0.033639143730886854,0.023034122658055236,33.0
502,USER_0502,2019-03-02,2019-09-06,23,3212.6,8.545454545454545,0.28484848484848485,117,0.6813186813186813,0.0672782874617737,0.043963416502128386,28.0
503,USER_0503,2019-03-16,2019-10-19,11,2181.4610000000002,21.7,0.7233333333333333,74,0.7994505494505494,0.030581039755351678,0.029848650699410773,30.0
504,USER_0504,2019-12-31,2019-12-31,6,1048.75,0.0,0.0,1,1.0,0.015290519877675842,0.014343514643881816,36.0
505,USER_0505,2019-12-11,2019-12-11,8,552.351,0.0,0.0,21,0.945054945054945,0.021406727828746176,0.007548547496190553,34.0
506,USER_0506,2019-05-09,2019-05-09,5,2034.266,0.0,0.0,237,0.3516483516483516,0.012232415902140673,0.02783376914383871,14.0
507,USER_0507,2019-06-14,2019-06-14,4,231.796,0.0,0.0,201,0.4505494505494505,0.009174311926605505,0.003160624285168426,16.0
508,USER_0508,2019-05-29,2019-09-18,45,9309.515,2.5454545454545454,0.08484848484848485,105,0.7142857142857142,0.13455657492354742,0.12742115337763796,34.0
509,USER_0509,2019-04-24,2019-04-25,8,1429.233,0.14285714285714285,0.0047619047619047615,251,0.3131868131868131,0.021406727828746176,0.019551763422092517,12.0
510,USER_0510,2019-06-07,2019-11-27,24,3482.0480000000002,7.521739130434782,0.25072463768115943,35,0.9065934065934066,0.07033639143730887,0.04765176057214286,36.0
511,USER_0511,2019-09-18,2019-09-18,8,1047.596,0.0,0.0,105,0.7142857142857142,0.021406727828746176,0.014327718092945098,26.0
512,USER_0512,2019-04-11,2019-04-11,2,152.869,0.0,0.0,265,0.27472527472527464,0.0030581039755351682,0.0020802305453223985,10.0
513,USER_0513,2019-12-30,2019-12-31,5,444.708,0.25,0.008333333333333333,1,1.0,0.012232415902140673,0.006075074244473829,36.0
514,USER_0514,2019-10-13,2019-10-13,17,2739.618,0.0,0.0,80,0.782967032967033,0.04892966360856269,0.0374889934040776,30.0
515,USER_0515,2019-04-14,2019-11-06,15,4923.307,14.714285714285714,0.49047619047619045,56,0.8489010989010989,0.04281345565749236,0.06738046179094942,34.0
516,USER_0516,2019-04-19,2019-10-03,2,20.79,167.0,5.566666666666666,90,0.7554945054945055,0.0030581039755351682,0.0002722646430947266,27.0
517,USER_0517,2019-11-04,2019-12-03,20,3701.14,1.5263157894736843,0.050877192982456146,29,0.9230769230769231,0.0581039755351682,0.05065080557892566,36.0
518,USER_0518,2019-01-29,2019-12-14,16,1669.677,21.266666666666666,0.7088888888888889,18,0.9532967032967032,0.045871559633027525,0.02284308568676162,36.0
519,USER_0519,2019-05-02,2019-05-02,8,633.3140000000001,0.0,0.0,244,0.33241758241758235,0.021406727828746176,0.008656811060739492,13.0
520,USER_0520,2019-01-24,2019-01-25,28,5865.722,0.037037037037037035,0.0012345679012345679,341,0.06593406593406581,0.08256880733944953,0.080280727433087,8.0
521,USER_0521,2019-10-06,2019-10-06,3,800.546,0.0,0.0,87,0.7637362637362637,0.006116207951070337,0.010945969471700644,27.0
522,USER_0522,2019-12-11,2019-12-11,1,1408.4399999999998,,,21,0.945054945054945,0.0,0.019267138046332403,34.0
523,USER_0523,2019-12-12,2019-12-12,2,333.93199999999996,0.0,0.0,20,0.9478021978021978,0.0030581039755351682,0.004558714862701005,33.0
524,USER_0524,2019-07-17,2019-12-25,39,7263.986,4.2368421052631575,0.1412280701754386,7,0.9835164835164835,0.1162079510703364,0.09942089077708927,42.0
525,USER_0525,2019-01-23,2019-12-21,11,1752.027,33.2,1.1066666666666667,11,0.9725274725274725,0.030581039755351678,0.02397033522717644,36.0
526,USER_0526,2019-11-29,2019-11-29,9,2476.352,0.0,0.0,33,0.9120879120879121,0.024464831804281346,0.03388527175857854,34.0
527,USER_0527,2019-07-01,2019-08-08,28,5471.585,1.4074074074074074,0.04691358024691358,146,0.6016483516483516,0.08256880733944953,0.0748855756163235,27.0
528,USER_0528,2019-04-14,2019-04-14,5,329.62600000000003,0.0,0.0,262,0.28296703296703285,0.012232415902140673,0.004499772099847015,11.0
529,USER_0529,2019-03-12,2019-03-13,11,1321.9679999999998,0.1,0.0033333333333333335,294,0.19505494505494503,0.030581039755351678,0.018083464430561302,9.0
530,USER_0530,2019-01-20,2019-01-21,3,512.223,0.5,0.016666666666666666,345,0.05494505494505486,0.006116207951070337,0.006999254605385867,2.0
531,USER_0531,2019-01-13,2019-12-04,3,653.788,162.5,5.416666666666667,28,0.9258241758241759,0.006116207951070337,0.00893706979893564,33.0
532,USER_0532,2019-12-19,2019-12-19,19,2344.139,0.0,0.0,13,0.967032967032967,0.05504587155963303,0.03207547159480363,37.0
533,USER_0533,2019-05-14,2019-05-14,6,595.352,0.0,0.0,232,0.3653846153846153,0.015290519877675842,0.008137167502108921,14.0
534,USER_0534,2019-10-12,2019-10-12,4,890.2,0.0,0.0,81,0.7802197802197802,0.009174311926605505,0.012173199954959297,28.0
535,USER_0535,2019-11-26,2019-12-01,21,4335.74,0.25,0.008333333333333333,31,0.9175824175824175,0.06116207951070337,0.05933753974221945,36.0
536,USER_0536,2019-05-11,2019-08-04,94,9898.231,0.9139784946236559,0.03046594982078853,150,0.5906593406593406,0.2844036697247706,0.1354798035347096,35.0
537,USER_0537,2019-02-27,2019-02-27,30,5588.078,0.0,0.0,308,0.15659340659340648,0.08868501529051988,0.07648019226127242,11.0
538,USER_0538,2019-08-25,2019-08-25,10,1106.762,0.0,0.0,129,0.6483516483516483,0.027522935779816512,0.015137613008648597,24.0
539,USER_0539,2019-05-23,2019-05-23,7,850.996,0.0,0.0,223,0.39010989010989006,0.018348623853211007,0.011636555255719192,15.0
540,USER_0540,2019-05-21,2019-09-11,18,1863.4379999999999,6.647058823529412,0.2215686274509804,112,0.695054945054945,0.051987767584097865,0.025495386818520156,27.0
541,USER_0541,2019-01-02,2019-11-29,84,14785.199,3.9879518072289155,0.13293172690763053,33,0.9120879120879121,0.25382262996941896,0.2023751579004889,48.0
542,USER_0542,2019-07-13,2019-11-22,11,1713.041,13.2,0.44,40,0.8928571428571428,0.030581039755351678,0.02343667462508036,33.0
543,USER_0543,2019-07-13,2019-07-13,6,1270.678,0.0,0.0,172,0.5302197802197801,0.015290519877675842,0.017381380290574955,20.0
544,USER_0544,2019-10-20,2019-10-23,22,4830.47,0.14285714285714285,0.0047619047619047615,70,0.8104395604395604,0.06422018348623852,0.0661096607516842,33.0
545,USER_0545,2019-12-19,2019-12-19,10,1349.147,0.0,0.0,13,0.967032967032967,0.027522935779816512,0.018455504688714725,35.0
546,USER_0546,2019-10-16,2019-11-14,42,11943.82,0.7073170731707317,0.02357723577235772,48,0.8708791208791209,0.1253822629969419,0.16348088744639883,41.0
547,USER_0547,2019-04-27,2019-10-20,10,2588.76,19.555555555555557,0.6518518518518519,73,0.8021978021978022,0.027522935779816512,0.035423970803374526,30.0
548,USER_0548,2019-05-15,2019-05-15,26,3936.07,0.0,0.0,231,0.36813186813186805,0.0764525993883792,0.05386664934977755,17.0
549,USER_0549,2019-10-27,2019-10-27,2,313.99,0.0,0.0,66,0.8214285714285714,0.0030581039755351682,0.0042857384166177966,29.0
550,USER_0550,2019-12-08,2019-12-08,29,6106.822,0.0,0.0,24,0.9368131868131868,0.0856269113149847,0.08358102936622622,39.0
551,USER_0551,2019-07-19,2019-07-19,6,722.664,0.0,0.0,166,0.5467032967032966,0.015290519877675842,0.00987988023421932,20.0
552,USER_0552,2019-06-24,2019-12-21,13,1771.389,15.0,0.5,11,0.9725274725274725,0.03669724770642202,0.024235372332234262,36.0
553,USER_0553,2019-05-16,2019-05-16,17,1561.132,0.0,0.0,230,0.3708791208791208,0.04892966360856269,0.02135726539089852,15.0
554,USER_0554,2019-09-26,2019-09-26,43,4797.956,0.0,0.0,97,0.7362637362637363,0.12844036697247707,0.06566459224461624,33.0
555,USER_0555,2019-01-31,2019-01-31,36,6459.474,0.0,0.0,335,0.08241758241758235,0.10703363914373089,0.08840831297188943,10.0
556,USER_0556,2019-01-30,2019-01-30,1,53.847,,,336,0.07967032967032961,0.0,0.0007247660159847406,3.0
557,USER_0557,2019-05-04,2019-05-04,19,2264.758,0.0,0.0,242,0.3379120879120878,0.05504587155963303,0.03098886326732738,15.0
558,USER_0558,2019-08-23,2019-12-07,57,9355.163,1.8928571428571428,0.0630952380952381,25,0.9340659340659341,0.17125382262996944,0.12804600689337392,43.0
559,USER_0559,2019-02-02,2019-02-02,1,151.71000000000004,,,333,0.08791208791208782,0.0,0.002064365551790635,3.0
560,USER_0560,2019-01-10,2019-01-11,25,4449.342,0.041666666666666664,0.0013888888888888887,355,0.027472527472527375,0.07339449541284403,0.06089258287871251,6.0
561,USER_0561,2019-11-23,2019-11-23,5,643.99,0.0,0.0,39,0.8956043956043956,0.012232415902140673,0.008802949689682643,32.0
562,USER_0562,2019-12-31,2019-12-31,2,724.68,0.0,0.0,1,1.0,0.0030581039755351682,0.009907476288542043,35.0
563,USER_0563,2019-01-16,2019-12-31,289,52624.824,1.2118055555555556,0.040393518518518516,1,1.0,0.8807339449541284,0.7203435840172961,91.0
564,USER_0564,2019-05-11,2019-05-11,1,5.59,,,235,0.3571428571428571,0.0,6.419915415355797e-05,13.0
565,USER_0565,2019-10-31,2019-10-31,1,119.0,,,62,0.8324175824175823,0.0,0.0016166140949968434,29.0
